# 24 columns: send_time_s, waist_q x4, arm_q_l x7, arm_q_r x7, cap_l, cap_r, head_q x2, post_segment_delay_s
# SDK cap convention: 0=closed, 1=open. First row is an unvalidated transition from live state.
0.0200000000,-0.6500000000,1.3000000000,-0.1264012244,0.0000000000,2.4053556437,3.0121935444,2.8710233053,1.4748032177,-0.9340207954,-1.2422939872,-1.0819593317,2.6590586825,-3.1328660067,-2.8491866733,0.9311147821,0.0160995023,-0.9679533313,-0.6065221754,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0200000000,-0.6500000000,1.3000000000,-0.1264012244,0.0000000000,2.4053556437,3.0121935444,2.8710233053,1.4748032177,-0.9340207954,-1.2422939872,-1.0819593317,2.6590586825,-3.1328660067,-2.8491866733,0.9311147821,0.0160995023,-0.9679533313,-0.6065221754,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0200000000,-0.6500000000,1.3000000000,-0.1264012244,0.0000000000,2.4053556437,3.0121935444,2.8710233053,1.4748032177,-0.9340207954,-1.2422939872,-1.0819593317,2.6590586825,-3.1328660067,-2.8491866733,0.9311147821,0.0160995023,-0.9679533313,-0.6065221754,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0200000000,-0.6500000000,1.3000000000,-0.1264012244,0.0000000000,2.4053556437,3.0121935444,2.8710233053,1.4748032177,-0.9340207954,-1.2422939872,-1.0819593317,2.6590586825,-3.1328660067,-2.8491866733,0.9311147821,0.0160995023,-0.9679533313,-0.6065221754,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0200000000,-0.6500000000,1.3000000000,-0.1264012244,0.0000000000,2.4053556437,3.0121935444,2.8710233053,1.4748032177,-0.9340207954,-1.2422939872,-1.0819593317,2.6590586825,-3.1328660067,-2.8491866733,0.9311147821,0.0160995023,-0.9679533313,-0.6065221754,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0200000000,-0.6500000000,1.3000000000,-0.1264012244,0.0000000000,2.4053556437,3.0121935444,2.8710233053,1.4748032177,-0.9340207954,-1.2422939872,-1.0819593317,2.6590586825,-3.1328660067,-2.8491866733,0.9311147821,0.0160995023,-0.9679533313,-0.6065221754,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0200000000,-0.6500000000,1.3000000000,-0.1264012244,0.0000000000,2.4053556437,3.0121935444,2.8710233053,1.4748032177,-0.9340207954,-1.2422939872,-1.0819593317,2.6590586825,-3.1328660067,-2.8491866733,0.9311147821,0.0160995023,-0.9679533313,-0.6065221754,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0200000000,-0.6500000000,1.3000000000,-0.1264012244,0.0000000000,2.4053556437,3.0121935444,2.8710233053,1.4748032177,-0.9340207954,-1.2422939872,-1.0819593317,2.6590586825,-3.1328660067,-2.8491866733,0.9311147821,0.0160995023,-0.9679533313,-0.6065221754,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0200000000,-0.6500000000,1.3000000000,-0.1264012244,0.0000000000,2.4053556437,3.0121935444,2.8710233053,1.4748032177,-0.9340207954,-1.2422939872,-1.0819593317,2.6590586825,-3.1328660067,-2.8491866733,0.9311147821,0.0160995023,-0.9679533313,-0.6065221754,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0200000000,-0.6500000000,1.3000000000,-0.1264012244,0.0000000000,2.4053556437,3.0121935444,2.8710233053,1.4748032177,-0.9340207954,-1.2422939872,-1.0819593317,2.6590586825,-3.1328660067,-2.8491866733,0.9311147821,0.0160995023,-0.9679533313,-0.6065221754,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0200000000,-0.6500000000,1.3000000000,-0.1264012244,0.0000000000,2.4053556437,3.0121935444,2.8710233053,1.4748032177,-0.9340207954,-1.2422939872,-1.0819593317,2.6590586825,-3.1328660067,-2.8491866733,0.9311147821,0.0160995023,-0.9679533313,-0.6065221754,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0200000000,-0.6500000000,1.3000000000,-0.1264012244,0.0000000000,2.4053556437,3.0121935444,2.8710233053,1.4748032177,-0.9340207954,-1.2422939872,-1.0819593317,2.6590586825,-3.1328660067,-2.8491866733,0.9311147821,0.0160995023,-0.9679533313,-0.6065221754,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0200000000,-0.6500000000,1.3000000000,-0.1264012244,0.0000000000,2.4053556437,3.0121935444,2.8710233053,1.4748032177,-0.9340207954,-1.2422939872,-1.0819593317,2.6590586825,-3.1328660067,-2.8491866733,0.9311147821,0.0160995023,-0.9679533313,-0.6065221754,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0200000000,-0.6500000000,1.3000000000,-0.1264012244,0.0000000000,2.4053556437,3.0121935444,2.8710233053,1.4748032177,-0.9340207954,-1.2422939872,-1.0819593317,2.6590586825,-3.1328660067,-2.8491866733,0.9311147821,0.0160995023,-0.9679533313,-0.6065221754,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0200000000,-0.6500000000,1.3000000000,-0.1264012244,0.0000000000,2.4053556437,3.0121935444,2.8710233053,1.4748032177,-0.9340207954,-1.2422939872,-1.0819593317,2.6590586825,-3.1328660067,-2.8491866733,0.9311147821,0.0160995023,-0.9679533313,-0.6065221754,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
